기준연도,자치구명,행정동명,행정동코드,rain_days,heavy_rain_days,total_rainfall,avg_rainfall,max_daily_rainfall,flood_trace_count,flood_trace_area,avg_flood_depth,max_flood_depth,flood_trace_flag,flood_pred_count,flood_pred_level_max,flood_pred_level_mean,flood_pred_weighted_score,flood_pred_flag,rain_exposure_score,flood_trace_score,flood_prediction_score,RII,RII_rank,RII_grade
2021,광진구,자양1동,1105064,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,광진구,자양2동,1105065,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.0,1.0,0.49152159781341975,22,5
2021,광진구,자양3동,1105066,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,광진구,자양4동,1105067,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,동대문구,회기동,1106071,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,동대문구,휘경1동,1106072,117,9,1186.5,3.250684931506849,77.4,1.0,102.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.4745647934402593,0.4308596404738815,0.0,0.30180814463804695,205,3
2021,동대문구,휘경2동,1106073,117,9,1186.5,3.250684931506849,77.4,13.0,2427.0,0.4409090909090909,0.5,1.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.4300064840885591,0.3095238095238095,0.404698362350876,89,4
2021,동대문구,청량리동,1106080,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,동대문구,용신동,1106081,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.4745647934402593,0.0,0.8095238095238095,0.42802953432135626,60,5
2021,동대문구,제기동,1106082,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.4745647934402593,0.0,0.6309523809523809,0.36850572479754673,108,4
2021,동대문구,전농1동,1106083,117,9,1186.5,3.250684931506849,77.4,1.0,335.0,0.3,0.3,1.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.25969216349767377,1.0,0.5780856523126444,7,5
2021,동대문구,전농2동,1106084,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.0,1.0,0.49152159781341975,22,5
2021,동대문구,답십리2동,1106086,117,9,1186.5,3.250684931506849,77.4,1.0,116.0,0.3,0.3,1.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.2594467571239929,1.0,0.5780038501880841,9,5
2021,동대문구,장안1동,1106087,117,9,1186.5,3.250684931506849,77.4,2.0,990.8,0.4,0.5,1.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.38402952239830757,1.0,0.6195314386128556,5,5
2021,동대문구,장안2동,1106088,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.0,1.0,0.49152159781341975,22,5
2021,동대문구,이문1동,1106089,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,동대문구,이문2동,1106090,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,동대문구,답십리1동,1106091,117,9,1186.5,3.250684931506849,77.4,2.0,503.3,0.5,0.5,1.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.4334832410870316,1.0,0.636016011509097,4,5
2021,중랑구,면목2동,1107052,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,중랑구,면목4동,1107054,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.4745647934402593,0.0,0.8095238095238095,0.42802953432135626,60,5
2021,중랑구,면목5동,1107055,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,중랑구,면목7동,1107057,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745647934402593,0.0,0.0,0.15818826448008644,391,1
2021,중랑구,상봉1동,1107059,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.4745647934402593,0.0,0.6309523809523809,0.36850572479754673,108,4
2021,중랑구,상봉2동,1107060,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,중랑구,중화1동,1107061,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,중랑구,중화2동,1107062,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,중랑구,묵1동,1107064,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.4745647934402593,0.0,0.6309523809523809,0.36850572479754673,108,4
2021,중랑구,묵2동,1107065,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,중랑구,망우3동,1107068,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,중랑구,신내1동,1107069,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.0,1.0,0.49152159781341975,22,5
2021,중랑구,신내2동,1107070,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.0,1.0,0.49152159781341975,22,5
2021,중랑구,면목본동,1107071,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,중랑구,면목3·8동,1107072,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745647934402593,0.0,0.0,0.15818826448008644,391,1
2021,중랑구,망우본동,1107073,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.4745647934402593,0.0,0.4642857142857143,0.3129501692419912,160,3
2021,성북구,돈암1동,1108058,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745647934402593,0.0,0.0,0.15818826448008644,391,1
2021,성북구,돈암2동,1108059,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745647934402593,0.0,0.0,0.15818826448008644,391,1
2021,성북구,안암동,1108060,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,성북구,보문동,1108061,117,9,1186.5,3.250684931506849,77.4,2.0,137.84,0.1,0.1,1.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.09021657214164486,0.3095238095238095,0.2914350583685712,215,3
2021,성북구,정릉1동,1108062,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745647934402593,0.0,0.0,0.15818826448008644,391,1
2021,성북구,정릉2동,1108063,117,9,1186.5,3.250684931506849,77.4,1.0,63.95,0.1,0.1,1.0,3.0,3.0,2.0,6.0,1.0,0.4745647934402593,0.08795985966003289,0.4642857142857143,0.34227012246200217,154,4
2021,성북구,정릉3동,1108064,117,9,1186.5,3.250684931506849,77.4,6.0,679.94,0.1,0.1,1.0,6.0,6.0,3.5,21.0,1.0,0.4745647934402593,0.09951968913369677,1.0,0.524694827524652,15,5
2021,성북구,정릉4동,1108065,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.5,14.0,1.0,0.4745647934402593,0.0,0.7916666666666666,0.42207715336897533,87,4
2021,성북구,길음1동,1108066,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,성북구,길음2동,1108068,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4745647934402593,0.0,0.16666666666666669,0.213743820035642,284,1
2021,성북구,월곡1동,1108071,117,9,1186.5,3.250684931506849,77.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.4745647934402593,0.0,0.3095238095238095,0.2613628676546896,219,3
2021,성북구,월곡2동,1108072,117,9,1186.5,3.250684931506849,77.4,10.0,525.58,0.1,0.1,1.0,5.0,5.0,3.0,15.0,1.0,0.4745647934402593,0.10804236903436149,0.8095238095238095,0.4640436573328101,39,5
