기준연도,자치구명,행정동코드,행정동명,convenience_count,grocery_count,pharmacy_count,medical_count,total_infra_count,infra_score,CDI,CDI_rank,CDI_grade
2021,서대문구,1113073,충현동,25.0,34.0,7.0,19.0,85.0,0.09247027741083223,0.9075297225891678,167,4
2021,서대문구,1113074,북아현동,7.0,22.0,10.0,13.0,52.0,0.0488771466314399,0.9511228533685601,61,5
2021,서대문구,1113075,신촌동,82.0,51.0,31.0,60.0,224.0,0.2760898282694848,0.7239101717305152,391,1
2021,서대문구,1113076,연희동,41.0,45.0,15.0,37.0,138.0,0.16248348745046234,0.8375165125495376,313,2
2021,마포구,1114059,용강동,27.0,20.0,7.0,25.0,79.0,0.0845442536327609,0.9154557463672391,147,4
2021,마포구,1114060,대흥동,31.0,27.0,19.0,65.0,142.0,0.16776750330250992,0.8322324966974901,325,2
2021,마포구,1114061,염리동,14.0,23.0,3.0,9.0,49.0,0.04491413474240423,0.9550858652575958,53,5
2021,마포구,1114063,신수동,13.0,28.0,6.0,18.0,65.0,0.06605019815059446,0.9339498018494056,103,4
2021,마포구,1114066,서교동,123.0,68.0,36.0,171.0,398.0,0.5059445178335535,0.49405548216644646,418,1
2021,마포구,1114068,합정동,26.0,20.0,8.0,23.0,77.0,0.08190224570673713,0.9180977542932629,141,4
2021,마포구,1114069,망원1동,29.0,50.0,10.0,39.0,128.0,0.14927344782034346,0.8507265521796565,280,2
2021,마포구,1114070,망원2동,21.0,35.0,8.0,21.0,85.0,0.09247027741083223,0.9075297225891678,167,4
2021,마포구,1114071,연남동,26.0,25.0,2.0,11.0,64.0,0.06472919418758256,0.9352708058124174,99,4
2021,마포구,1114072,성산1동,24.0,19.0,5.0,11.0,59.0,0.05812417437252312,0.9418758256274768,88,4
2021,마포구,1114073,성산2동,46.0,69.0,11.0,30.0,156.0,0.18626155878467635,0.8137384412153237,343,1
2021,마포구,1114074,상암동,53.0,37.0,16.0,57.0,163.0,0.1955085865257596,0.8044914134742405,353,1
2021,마포구,1114075,도화동,26.0,31.0,14.0,58.0,129.0,0.15059445178335534,0.8494055482166447,284,2
2021,마포구,1114076,서강동,32.0,24.0,6.0,20.0,82.0,0.08850726552179657,0.9114927344782034,159,4
2021,마포구,1114077,공덕동,25.0,73.0,20.0,46.0,164.0,0.19682959048877147,0.8031704095112285,356,1
2021,마포구,1114078,아현동,21.0,53.0,16.0,57.0,147.0,0.17437252311756934,0.8256274768824307,329,2
2021,양천구,1115051,목1동,32.0,25.0,22.0,102.0,181.0,0.2192866578599736,0.7807133421400264,371,1
2021,양천구,1115052,목2동,23.0,34.0,13.0,24.0,94.0,0.10435931307793923,0.8956406869220608,199,3
2021,양천구,1115053,목3동,15.0,40.0,13.0,57.0,125.0,0.1453104359313078,0.8546895640686922,274,2
2021,양천구,1115054,목4동,16.0,69.0,12.0,36.0,133.0,0.15587846763540292,0.8441215323645971,297,2
2021,양천구,1115057,신월1동,13.0,99.0,12.0,16.0,140.0,0.16512549537648613,0.8348745046235139,320,2
2021,양천구,1115058,신월2동,7.0,32.0,4.0,15.0,58.0,0.05680317040951123,0.9431968295904888,83,5
2021,양천구,1115059,신월3동,15.0,44.0,7.0,10.0,76.0,0.08058124174372523,0.9194187582562747,137,4
2021,양천구,1115060,신월4동,14.0,18.0,7.0,18.0,57.0,0.05548216644649934,0.9445178335535007,80,5
2021,양천구,1115061,신월5동,20.0,24.0,5.0,11.0,60.0,0.059445178335535004,0.940554821664465,91,4
2021,양천구,1115062,신월6동,7.0,30.0,5.0,16.0,58.0,0.05680317040951123,0.9431968295904888,83,5
2021,양천구,1115063,신월7동,15.0,27.0,10.0,21.0,73.0,0.07661822985468957,0.9233817701453104,126,4
2021,양천구,1115064,신정1동,8.0,44.0,8.0,38.0,98.0,0.1096433289299868,0.8903566710700133,215,3
2021,양천구,1115065,신정2동,12.0,40.0,7.0,32.0,91.0,0.10039630118890357,0.8996036988110965,185,3
2021,양천구,1115066,신정3동,27.0,34.0,15.0,51.0,127.0,0.14795244385733158,0.8520475561426684,277,2
2021,양천구,1115069,신정6동,9.0,11.0,2.0,5.0,27.0,0.015852047556142668,0.9841479524438573,13,5
2021,양천구,1115070,신정7동,13.0,29.0,8.0,28.0,78.0,0.083223249669749,0.916776750330251,142,4
