year,gu,dong,dong_key,total_population,elderly_population,elderly_alone,elderly_ratio,elderly_alone_ratio,elderly_ratio_score,elderly_alone_score,care_shortage_score,경로당_per_1000eld,IVI,IVI_rank,IVI_grade,IVI_v2,IVI_v2_rank,IVI_v2_grade
2021,동대문구,이문2동,동대문구_이문2동,20417.0,3990.0,986,0.1954253808101092,0.2471177944862155,0.5008036834417163,0.3886878255782167,0.6247560461572095,2.250405876774204,0.4447457545099665,114,B,0.4987488420041394,143,4
2021,중랑구,면목2동,중랑구_면목2동,24405.0,4566.0,1455,0.1870928088506453,0.3186596583442838,0.4652359909005828,0.5012149366210294,0.7907987104238411,1.8972684913925393,0.4832254637608061,68,A,0.5754974377597166,47,5
2021,중랑구,면목4동,중랑구_면목4동,19308.0,3826.0,1045,0.1981562046819971,0.2731312075274438,0.5124602409046232,0.4296039278438794,0.7907987104238411,1.8972684913925393,0.4710320843742513,83,A,0.5669620721891282,56,5
2021,중랑구,면목5동,중랑구_면목5동,14897.0,2225.0,527,0.1493589313284554,0.2368539325842696,0.3041684404944056,0.3725439530861651,0.7907987104238411,1.8972684913925393,0.3383561967902854,280,D,0.4740889508803521,170,4
2021,중랑구,면목본동,중랑구_면목본동,34188.0,6099.0,1889,0.1783959283959283,0.3097229053943269,0.4281132427760925,0.4871584536426569,0.7907987104238411,1.8972684913925393,0.4576358482093747,98,B,0.5575847068737145,63,5
2021,중랑구,면목7동,중랑구_면목7동,22070.0,4315.0,1063,0.1955142727684639,0.2463499420625724,0.5011831199301766,0.3874800821636587,0.7907987104238411,1.8972684913925393,0.4443316010469177,115,B,0.5482717338599947,78,5
2021,중랑구,면목3.8동,중랑구_면목3.8동,25154.0,5013.0,1443,0.1992923590681402,0.2878515858767205,0.5173099307821528,0.4527573873677674,0.7907987104238411,1.8972684913925393,0.4850336590749601,67,A,0.5767631744796244,46,5
2021,중랑구,상봉1동,중랑구_상봉1동,24190.0,3796.0,958,0.156924348904506,0.2523709167544784,0.3364615245024757,0.3969503818064834,0.7907987104238411,1.8972684913925393,0.3667059531544795,237,C,0.49393378033528795,147,4
2021,중랑구,상봉2동,중랑구_상봉2동,20647.0,3044.0,955,0.1474306194604543,0.3137319316688567,0.2959374160306343,0.4934641901784362,0.7907987104238411,1.8972684913925393,0.3947008031045352,193,C,0.513530175300327,122,4
2021,중랑구,중화1동,중랑구_중화1동,19784.0,3701.0,864,0.1870703598867772,0.2334504188057281,0.4651401672042962,0.3671906179584491,0.7907987104238411,1.8972684913925393,0.4161653925813726,149,B,0.5285553879341132,98,4
2021,중랑구,중화2동,중랑구_중화2동,25315.0,5043.0,1676,0.1992099545723879,0.3323418600039658,0.5169581861127777,0.5227354637982867,0.7907987104238411,1.8972684913925393,0.5198468249555321,47,A,0.6011323905960249,32,5
2021,중랑구,묵1동,중랑구_묵1동,34636.0,5945.0,1113,0.1716422219655849,0.1872161480235492,0.3992849584244997,0.2944694356782226,0.7907987104238411,1.8972684913925393,0.3468771970513611,268,D,0.4800536510631051,164,4
2021,중랑구,묵2동,중랑구_묵2동,18946.0,3612.0,962,0.190647102290721,0.2663344407530454,0.480407539000326,0.418913396617685,0.7907987104238411,1.8972684913925393,0.4496604678090056,108,B,0.5520019405934562,69,5
2021,중랑구,망우본동,중랑구_망우본동,32469.0,6205.0,1810,0.1911053620376359,0.2917002417405318,0.4823636267318859,0.4588108797203268,0.7907987104238411,1.8972684913925393,0.4705872532261064,84,A,0.5666506903854267,57,5
2021,중랑구,망우3동,중랑구_망우3동,16698.0,3394.0,1106,0.2032578751946341,0.3258691809074838,0.5342367883046788,0.5125546851582543,0.7907987104238411,1.8972684913925393,0.5233957367314666,45,A,0.6036166288391789,30,5
2021,중랑구,신내1동,중랑구_신내1동,38649.0,6797.0,1260,0.1758648347952081,0.1853759011328527,0.4173092365915434,0.2915749392945889,0.7907987104238411,1.8972684913925393,0.3544420879430662,256,D,0.4853490746872986,157,4
2021,중랑구,신내2동,중랑구_신내2동,20529.0,4101.0,1134,0.1997661844220371,0.2765179224579371,0.5193324605109788,0.4349308403186513,0.7907987104238411,1.8972684913925393,0.4771316504148151,76,A,0.5712317684175228,51,5
2021,성북구,성북동,성북구_성북동,17026.0,3076.0,793,0.1806648654998238,0.2578023407022106,0.4377982305204665,0.4054933860382375,0.5311415018246891,2.4495040758141586,0.421645808279352,141,B,0.4544945163429531,200,3
2021,성북구,삼선동,성북구_삼선동,23413.0,3948.0,1068,0.1686242685687438,0.270516717325228,0.3864027848237787,0.4254916359152158,0.5311415018246891,2.4495040758141586,0.4059472103694973,172,C,0.44350549780605475,218,3
2021,성북구,동선동,성북구_동선동,16115.0,2280.0,678,0.141483090288551,0.2973684210526315,0.2705503098652423,0.4677262728687161,0.5311415018246891,2.4495040758141586,0.3691382913669792,232,C,0.41773925450429217,265,2
2021,성북구,돈암1동,성북구_돈암1동,14791.0,2882.0,679,0.1948482185112568,0.2356002775850104,0.4983400586099379,0.3705720981790734,0.5311415018246891,2.4495040758141586,0.4344560783945057,124,B,0.4634617054235607,186,3
2021,성북구,돈암2동,성북구_돈암2동,23913.0,3495.0,574,0.1461548111905658,0.1642346208869814,0.2904916117212828,0.2583221407019493,0.5311415018246891,2.4495040758141586,0.2744068762116161,364,E,0.3514272638955379,353,1
2021,성북구,안암동,성북구_안암동,16527.0,2112.0,621,0.1277908876384098,0.2940340909090909,0.212104963525569,0.4624817556296913,0.5311415018246891,2.4495040758141586,0.3372933595776302,283,D,0.3954478022517478,295,2
2021,성북구,보문동,성북구_보문동,15766.0,2415.0,705,0.1531777242166687,0.2919254658385093,0.320469007952689,0.4591651312832006,0.5311415018246891,2.4495040758141586,0.3898170696179448,200,C,0.4322143992799681,241,3
2021,성북구,정릉1동,성북구_정릉1동,18377.0,3118.0,637,0.1696686074985035,0.2042976266837716,0.3908605592232236,0.3213366340194288,0.5311415018246891,2.4495040758141586,0.3560985966213262,252,C,0.40861146818233507,281,2
2021,성북구,정릉2동,성북구_정릉2동,23268.0,4448.0,998,0.1911638301529998,0.2243705035971223,0.4826131986480771,0.3529089572378794,0.5311415018246891,2.4495040758141586,0.4177610779429782,148,B,0.4517752051074915,204,3
2021,성북구,정릉3동,성북구_정릉3동,16210.0,3279.0,974,0.2022825416409623,0.2970417810308021,0.5300735642568329,0.4672125057395796,0.5311415018246891,2.4495040758141586,0.4986430349982063,58,A,0.5083925750461511,129,4
2021,성북구,정릉4동,성북구_정릉4동,25322.0,4855.0,1161,0.191730511018087,0.23913491246138,0.4850320833425529,0.3761316716900197,0.5311415018246891,2.4495040758141586,0.4305818775162863,132,B,0.46074976480880714,191,3
2021,성북구,길음1동,성북구_길음1동,35615.0,4615.0,859,0.129580233047873,0.1861321776814734,0.2197428078410198,0.2927644751911453,0.5311415018246891,2.4495040758141586,0.2562536415160825,376,E,0.3387199996086645,363,1
2021,성북구,길음2동,성북구_길음2동,16780.0,2559.0,668,0.152502979737783,0.2610394685423994,0.3175888523073991,0.4105850152506852,0.5311415018246891,2.4495040758141586,0.3640869337790421,240,C,0.4142033041927362,270,2
2021,성북구,종암동,성북구_종암동,40325.0,6760.0,1685,0.1676379417234965,0.2492603550295858,0.3821926357668628,0.3920578265144249,0.5311415018246891,2.4495040758141586,0.3871252311406439,202,C,0.4303301123458574,249,3
2021,성북구,월곡1동,성북구_월곡1동,26525.0,4738.0,1079,0.1786239396795476,0.2277332207682566,0.4290865119264977,0.3581981240014474,0.5311415018246891,2.4495040758141586,0.3936423179639726,195,C,0.4348920731221875,234,3
2021,성북구,월곡2동,성북구_월곡2동,19896.0,3619.0,890,0.1818958584640128,0.2459242884774799,0.4430527401104915,0.3868105781047417,0.5311415018246891,2.4495040758141586,0.4149316591076166,154,B,0.4497946119227383,207,3
2021,성북구,장위1동,성북구_장위1동,24511.0,4067.0,1058,0.1659255028354616,0.260142611261372,0.3748830679453774,0.4091743620553486,0.5311415018246891,2.4495040758141586,0.392028715000363,198,C,0.4337625510476608,235,3
2021,성북구,장위2동,성북구_장위2동,13953.0,3118.0,817,0.223464487923744,0.2620269403463758,0.6204889793860241,0.4121381946528623,0.5311415018246891,2.4495040758141586,0.5163135870194432,48,A,0.5207619614610169,114,4
2021,성북구,장위3동,성북구_장위3동,15980.0,2128.0,460,0.1331664580725907,0.2161654135338346,0.2350506563280173,0.3400032957010263,0.5311415018246891,2.4495040758141586,0.2875269760145218,352,E,0.36061133375757193,347,1
2021,성북구,석관동,성북구_석관동,35829.0,7197.0,1821,0.2008708029808255,0.2530220925385577,0.5240475392964186,0.3979746063068242,0.5311415018246891,2.4495040758141586,0.4610110728016214,90,B,0.4820502015085416,162,4
2021,강북구,삼양동,강북구_삼양동,23802.0,4945.0,2073,0.2077556507856482,0.419211324570273,0.5534356023225419,0.6593711251905516,0.9300810747222426,1.601044564997746,0.6064033637565467,16,A,0.7035066770462555,11,5
2021,강북구,미아동,강북구_미아동,21997.0,4524.0,1903,0.2056644087830158,0.4206454465075154,0.5445091084451917,0.6616268338033602,0.9300810747222426,1.601044564997746,0.6030679711242759,18,A,0.7011719022036659,13,5
2021,강북구,송중동,강북구_송중동,30035.0,6013.0,2058,0.2001997669385716,0.3422584400465657,0.5211832131614611,0.5383331019284923,0.9300810747222426,1.601044564997746,0.5297581575449767,40,A,0.6498550326981564,22,5
2021,강북구,송천동,강북구_송천동,26801.0,6173.0,2659,0.2303272265960225,0.4307468005831848,0.6497826692903181,0.677515100203725,0.9300810747222426,1.601044564997746,0.6636488847470216,11,A,0.7435785417395878,5,5
2021,강북구,삼각산동,강북구_삼각산동,31470.0,4504.0,1507,0.1431204321576104,0.3345914742451154,0.2775393250776805,0.5262738478697381,0.9300810747222426,1.601044564997746,0.4019065864737092,180,C,0.5603589329482692,61,5
2021,강북구,번1동,강북구_번1동,18717.0,3657.0,1469,0.1953838756210931,0.4016953787257314,0.5006265179988054,0.6318205600140709,0.9300810747222426,1.601044564997746,0.5662235390064382,26,A,0.6753807997211795,18,5
2021,강북구,번2동,강북구_번2동,15932.0,4001.0,1798,0.2511298016570424,0.4493876530867283,0.7385787333907734,0.7068350139784116,0.9300810747222426,1.601044564997746,0.7227068736845925,7,A,0.7849191339958875,3,5
2021,강북구,번3동,강북구_번3동,16905.0,4669.0,2299,0.2761904761904762,0.4923966588134504,0.8455505508577948,0.7744832258401162,0.9300810747222426,1.601044564997746,0.8100168883489556,3,A,0.8460361442609415,1,5
2021,강북구,수유1동,강북구_수유1동,20849.0,4432.0,1802,0.212576142740659,0.4065884476534296,0.5740119353667587,0.6395167938116635,0.9300810747222426,1.601044564997746,0.6067643645892111,15,A,0.7037593776291204,10,5
2021,강북구,수유2동,강북구_수유2동,21421.0,4936.0,1602,0.2304280845898884,0.3245542949756888,0.6502131829580775,0.5104865210473882,0.9300810747222426,1.601044564997746,0.5803498520027328,23,A,0.6852692188185857,16,5
2021,강북구,수유3동,강북구_수유3동,23393.0,4637.0,1883,0.1982216902492198,0.406081518222989,0.5127397669059816,0.6387194522100632,0.9300810747222426,1.601044564997746,0.5757296095580224,25,A,0.6820350491072884,17,5
2021,강북구,우이동,강북구_우이동,20678.0,4864.0,1674,0.2352258438920592,0.3441611842105263,0.6706924813759161,0.5413258993239981,0.9300810747222426,1.601044564997746,0.6060091903499571,17,A,0.7032307556616427,12,5
2021,강북구,인수동,강북구_인수동,30563.0,6978.0,2468,0.2283152831855511,0.353683003725996,0.6411946624921856,0.5563026246169335,0.9300810747222426,1.601044564997746,0.5987486435545595,19,A,0.6981483729048644,14,5
2021,도봉구,창1동,도봉구_창1동,24827.0,4615.0,1077,0.185886333427317,0.2333694474539545,0.4600861347548295,0.3670632593490843,0.6788842178616326,2.1352867830423943,0.4135746970519569,156,B,0.4931675532948595,149,4
2021,도봉구,창2동,도봉구_창2동,29337.0,5281.0,1135,0.1800115894604083,0.2149214163984094,0.4350097131902288,0.3380466315012698,0.6788842178616326,2.1352867830423943,0.3865281723457493,204,C,0.4742349860005143,169,4
2021,도봉구,창3동,도봉구_창3동,13923.0,2940.0,815,0.2111613876319758,0.2772108843537414,0.5679730346562176,0.4360207895594526,0.6788842178616326,2.1352867830423943,0.5019969121078351,55,A,0.5550631038339743,66,5
2021,도봉구,창4동,도봉구_창4동,26583.0,4274.0,841,0.1607794455102885,0.1967711745437529,0.3529170548546748,0.309498391764537,0.6788842178616326,2.1352867830423943,0.3312077233096059,291,D,0.43551067167521385,232,3
2021,도봉구,창5동,도봉구_창5동,24709.0,4377.0,851,0.177141932089522,0.194425405528901,0.422760543118537,0.3058087673099841,0.6788842178616326,2.1352867830423943,0.3642846552142605,239,C,0.45866452400847213,195,3
2021,도봉구,도봉1동,도봉구_도봉1동,21210.0,5790.0,1679,0.272984441301273,0.2899827288428325,0.8318655489436122,0.4561094297701228,0.6788842178616326,2.1352867830423943,0.6439874893568676,12,A,0.654456507908297,21,5
2021,도봉구,도봉2동,도봉구_도봉2동,26962.0,6476.0,1462,0.2401898968919219,0.2257566399011735,0.6918816066203107,0.3550891899770752,0.6788842178616326,2.1352867830423943,0.523485398298693,44,A,0.5701050441675748,54,5
2021,도봉구,쌍문1동,도봉구_쌍문1동,21658.0,4614.0,1003,0.2130390617785575,0.2173818812310359,0.5759879113429054,0.3419166592655336,0.6788842178616326,2.1352867830423943,0.4589522853042195,94,B,0.5249318650714434,106,4
2021,도봉구,쌍문2동,도봉구_쌍문2동,18864.0,3908.0,1043,0.207167090754877,0.2668884339815762,0.550923326122791,0.419784764152469,0.6788842178616326,2.1352867830423943,0.48535404513763,66,A,0.5434130969548308,83,5
2021,도봉구,쌍문3동,도봉구_쌍문3동,16768.0,3460.0,873,0.2063454198473282,0.2523121387283237,0.5474160130924492,0.3968579307418995,0.6788842178616326,2.1352867830423943,0.4721369719171744,81,A,0.5341611457005118,94,4
2021,도봉구,쌍문4동,도봉구_쌍문4동,18643.0,3072.0,541,0.1647803465107547,0.1761067708333333,0.3699949531751894,0.2769956650314305,0.6788842178616326,2.1352867830423943,0.32349530910331,299,D,0.43011198173080667,250,3
