기준연도,자치구명,행정동명,행정동코드,rain_days,heavy_rain_days,total_rainfall,avg_rainfall,max_daily_rainfall,flood_trace_count,flood_trace_area,avg_flood_depth,max_flood_depth,flood_trace_flag,flood_pred_count,flood_pred_level_max,flood_pred_level_mean,flood_pred_weighted_score,flood_pred_flag,rain_exposure_score,flood_trace_score,flood_prediction_score,RII,RII_rank,RII_grade
2019,중구,황학동,1102067,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.4,17.0,1.0,0.0,0.0,0.9035714285714287,0.30119047619047623,40,5
2019,중구,중림동,1102068,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,중구,신당동,1102069,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.0,0.0,0.6309523809523809,0.21031746031746032,97,4
2019,중구,다산동,1102070,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,2
2019,중구,약수동,1102071,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,2
2019,중구,청구동,1102072,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,2
2019,중구,동화동,1102073,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,2
2019,용산구,후암동,1103051,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,2
2019,용산구,용산2가동,1103052,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,용산구,남영동,1103053,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,2
2019,용산구,원효로2동,1103057,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.0,0.0,0.8095238095238095,0.2698412698412698,52,5
2019,용산구,효창동,1103058,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,용산구,용문동,1103059,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,용산구,이촌1동,1103063,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.2,16.0,1.0,0.0,0.0,0.8773809523809524,0.2924603174603175,50,5
2019,용산구,이촌2동,1103064,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,용산구,이태원1동,1103065,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,용산구,이태원2동,1103066,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,용산구,서빙고동,1103069,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,용산구,보광동,1103070,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,용산구,청파동,1103071,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,용산구,원효로1동,1103072,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,용산구,한강로동,1103073,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,용산구,한남동,1103074,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,성동구,왕십리2동,1104052,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,성동구,마장동,1104054,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.0,0.0,0.8095238095238095,0.2698412698412698,52,5
2019,성동구,사근동,1104055,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성동구,행당1동,1104056,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.0,0.0,0.6309523809523809,0.21031746031746032,97,4
2019,성동구,행당2동,1104057,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,성동구,응봉동,1104058,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성동구,금호1가동,1104059,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,성동구,금호4가동,1104062,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,성동구,성수1가1동,1104065,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,성동구,성수1가2동,1104066,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,성동구,성수2가1동,1104067,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성동구,성수2가3동,1104068,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성동구,송정동,1104069,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,성동구,용답동,1104070,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성동구,왕십리도선동,1104071,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,성동구,금호2·3가동,1104072,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,성동구,옥수동,1104073,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.0,0.0,0.8095238095238095,0.2698412698412698,52,5
2019,광진구,화양동,1105053,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,광진구,군자동,1105054,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,광진구,중곡1동,1105055,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,광진구,중곡2동,1105056,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,광진구,중곡3동,1105057,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,광진구,중곡4동,1105058,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,광진구,능동,1105059,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,광진구,구의1동,1105060,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,광진구,구의2동,1105061,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,광진구,구의3동,1105062,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,광진구,광장동,1105063,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,광진구,자양1동,1105064,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,광진구,자양2동,1105065,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,광진구,자양3동,1105066,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,광진구,자양4동,1105067,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,동대문구,회기동,1106071,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,동대문구,휘경1동,1106072,98,7,891.3,2.441917808219178,63.2,1.0,102.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308596404738815,0.0,0.14361988015796048,193,3
2019,동대문구,휘경2동,1106073,98,7,891.3,2.441917808219178,63.2,11.0,2202.0,0.4818181818181818,0.5,1.0,2.0,2.0,1.5,3.0,1.0,0.0,0.44586107362017446,0.3095238095238095,0.25179496104799465,81,5
2019,동대문구,청량리동,1106080,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,동대문구,용신동,1106081,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.0,0.0,0.8095238095238095,0.2698412698412698,52,5
2019,동대문구,제기동,1106082,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.0,0.0,0.6309523809523809,0.21031746031746032,97,4
2019,동대문구,전농1동,1106083,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,동대문구,전농2동,1106084,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,동대문구,답십리2동,1106086,98,7,891.3,2.441917808219178,63.2,1.0,116.0,0.3,0.3,1.0,6.0,6.0,3.5,21.0,1.0,0.0,0.2594467571239929,1.0,0.41981558570799765,6,5
2019,동대문구,장안1동,1106087,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,동대문구,장안2동,1106088,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,동대문구,이문1동,1106089,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,동대문구,이문2동,1106090,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,동대문구,답십리1동,1106091,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,중랑구,면목2동,1107052,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,중랑구,면목4동,1107054,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,1.0,0.0,0.0,0.8095238095238095,0.2698412698412698,52,5
2019,중랑구,면목5동,1107055,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,중랑구,면목7동,1107057,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,중랑구,상봉1동,1107059,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.0,0.0,0.6309523809523809,0.21031746031746032,97,4
2019,중랑구,상봉2동,1107060,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,중랑구,중화1동,1107061,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,중랑구,중화2동,1107062,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,중랑구,묵1동,1107064,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,10.0,1.0,0.0,0.0,0.6309523809523809,0.21031746031746032,97,4
2019,중랑구,묵2동,1107065,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,중랑구,망우3동,1107068,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,중랑구,신내1동,1107069,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,중랑구,신내2동,1107070,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,21.0,1.0,0.0,0.0,1.0,0.3333333333333333,18,5
2019,중랑구,면목본동,1107071,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,중랑구,면목3·8동,1107072,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,중랑구,망우본동,1107073,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,0.4642857142857143,0.15476190476190477,142,3
2019,성북구,돈암1동,1108058,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,성북구,돈암2동,1108059,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,성북구,안암동,1108060,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성북구,보문동,1108061,98,7,891.3,2.441917808219178,63.2,2.0,137.84,0.1,0.1,1.0,2.0,2.0,1.5,3.0,1.0,0.0,0.09021657214164486,0.3095238095238095,0.1332467938884848,202,3
2019,성북구,정릉1동,1108062,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,1
2019,성북구,정릉2동,1108063,98,7,891.3,2.441917808219178,63.2,1.0,63.95,0.1,0.1,1.0,3.0,3.0,2.0,6.0,1.0,0.0,0.08795985966003289,0.4642857142857143,0.18408185798191576,136,4
2019,성북구,정릉3동,1108064,98,7,891.3,2.441917808219178,63.2,5.0,616.36,0.1,0.1,1.0,6.0,6.0,3.5,21.0,1.0,0.0,0.09727452980145763,1.0,0.3657581766004859,11,5
2019,성북구,정릉4동,1108065,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.5,14.0,1.0,0.0,0.0,0.7916666666666666,0.2638888888888889,79,5
2019,성북구,길음1동,1108066,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성북구,길음2동,1108068,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666669,0.05555555555555556,273,1
2019,성북구,월곡1동,1108071,98,7,891.3,2.441917808219178,63.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,3.0,1.0,0.0,0.0,0.3095238095238095,0.10317460317460315,206,3
2019,성북구,월곡2동,1108072,98,7,891.3,2.441917808219178,63.2,10.0,525.58,0.1,0.1,1.0,5.0,5.0,3.0,15.0,1.0,0.0,0.10804236903436149,0.8095238095238095,0.3058553928527237,38,5
2019,성북구,장위1동,1108076,98,7,891.3,2.441917808219178,63.2,1.0,69.85,0.1,0.1,1.0,3.0,3.0,2.0,6.0,1.0,0.0,0.08796647106462066,0.4642857142857143,0.18408406178344497,135,4
2019,성북구,장위2동,1108077,98,7,891.3,2.441917808219178,63.2,10.0,604.85,0.1,0.1,1.0,2.0,2.0,1.5,3.0,1.0,0.0,0.10813119717701758,0.3095238095238095,0.13921833556694235,199,3
2019,성북구,장위3동,1108078,98,7,891.3,2.441917808219178,63.2,1.0,48.93,0.1,0.1,1.0,2.0,2.0,1.5,3.0,1.0,0.0,0.08794302859276035,0.3095238095238095,0.1324889460388566,204,3
2019,성북구,성북동,1108081,98,7,891.3,2.441917808219178,63.2,2.0,80.39,0.1,0.1,1.0,6.0,6.0,3.5,21.0,1.0,0.0,0.09015219499019296,1.0,0.363384064996731,12,5
2019,성북구,삼선동,1108082,98,7,891.3,2.441917808219178,63.2,1.0,28.92,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08792060584601444,0.16666666666666669,0.0848624241708937,272,2
